shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag
SHP-00537,2024-11-06,outbound,CargoLink,"New York, NY","Nashville, TN",NY-TN,Automotive,312.0,7,2,4,2.3,1,7.47,7.71,0.24,0
SHP-02549,2024-11-06,outbound,NorthStar,"Atlanta, GA","Tampa, FL",GA-FL,Apparel,228.9,101,5,6,1.0,1,11.0,11.99,0.99,0
SHP-02532,2024-11-07,inbound,SwiftLog,"Phoenix, AZ","Baltimore, MD",AZ-MD,Food & Beverage,79.4,77,3,5,2.1,1,7.1,6.94,-0.16,0
SHP-00461,2024-11-08,outbound,NorthStar,"Detroit, MI","Charlotte, NC",MI-NC,Consumer Goods,77.9,72,5,5,0.0,0,6.97,7.73,0.76,0
SHP-02667,2024-11-08,inbound,RelayEx,"Memphis, TN","Indianapolis, IN",TN-IN,Automotive,120.5,36,5,6,0.7,1,6.32,6.12,-0.2,0
SHP-02490,2024-11-08,outbound,SwiftLog,"Seattle, WA","Tampa, FL",WA-FL,Apparel,704.1,5,5,9,3.5,1,10.55,11.01,0.46,0
SHP-01613,2024-11-08,outbound,FastFreight,"Memphis, TN","Charlotte, NC",TN-NC,Consumer Goods,231.2,137,5,6,0.6,1,12.91,11.95,-0.96,0
SHP-01264,2024-11-08,inbound,DirectMove,"Seattle, WA","Columbus, OH",WA-OH,Apparel,67.9,84,7,9,2.2,1,7.66,8.72,1.06,0
SHP-01025,2024-11-08,inbound,PrimeHaul,"Miami, FL","Salt Lake City, UT",FL-UT,Food & Beverage,289.1,48,5,7,2.1,1,8.54,8.62,0.08,0
SHP-00640,2024-11-09,outbound,NorthStar,"Dallas, TX","Indianapolis, IN",TX-IN,Consumer Goods,17.7,15,5,8,2.6,1,3.41,3.58,0.17,0
SHP-02632,2024-11-09,outbound,NorthStar,"Miami, FL","Columbus, OH",FL-OH,Pharmaceuticals,206.9,72,7,5,-1.9,0,9.21,9.88,0.67,0
SHP-01413,2024-11-09,inbound,CargoLink,"Dallas, TX","Columbus, OH",TX-OH,Industrial Parts,39.4,39,5,6,1.1,1,4.7,5.08,0.38,0
SHP-01730,2024-11-10,inbound,NorthStar,"Miami, FL","Salt Lake City, UT",FL-UT,Pharmaceuticals,289.6,168,10,10,-0.5,0,16.07,18.25,2.18,0
SHP-01336,2024-11-10,outbound,FastFreight,"Miami, FL","Louisville, KY",FL-KY,Food & Beverage,40.0,26,7,7,0.5,1,4.42,4.45,0.03,0
SHP-00393,2024-11-10,inbound,SwiftLog,"Chicago, IL","Kansas City, MO",IL-MO,Apparel,68.5,44,7,9,2.3,1,5.83,6.12,0.29,0
SHP-01155,2024-11-10,inbound,DirectMove,"Los Angeles, CA","Nashville, TN",CA-TN,Office Supplies,121.1,18,5,8,2.9,1,5.22,5.68,0.46,0
SHP-02884,2024-11-11,outbound,PrimeHaul,"Miami, FL","Salt Lake City, UT",FL-UT,Food & Beverage,24.6,33,5,7,1.7,1,4.3,4.16,-0.14,0
SHP-02133,2024-11-11,outbound,SwiftLog,"Los Angeles, CA","Indianapolis, IN",CA-IN,Food & Beverage,181.3,63,14,15,1.4,1,8.64,9.33,0.69,0
SHP-01143,2024-11-11,outbound,PrimeHaul,"Phoenix, AZ","Baltimore, MD",AZ-MD,Office Supplies,65.2,173,10,11,0.9,1,11.24,11.02,-0.22,0
SHP-02608,2024-11-11,outbound,SwiftLog,"Miami, FL","Baltimore, MD",FL-MD,Apparel,28.7,29,7,9,2.4,1,4.38,4.49,0.11,0
SHP-02816,2024-11-12,inbound,PrimeHaul,"Memphis, TN","Kansas City, MO",TN-MO,Pharmaceuticals,234.4,32,3,4,1.4,1,6.98,6.82,-0.16,0
SHP-02757,2024-11-12,inbound,PrimeHaul,"Dallas, TX","Indianapolis, IN",TX-IN,Office Supplies,124.0,23,2,4,1.8,1,5.6,5.86,0.26,0
SHP-00398,2024-11-12,outbound,SwiftLog,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Office Supplies,215.4,29,3,7,3.8,1,6.4,6.62,0.22,0
SHP-01896,2024-11-13,outbound,SwiftLog,"Atlanta, GA","Indianapolis, IN",GA-IN,Food & Beverage,199.7,35,2,5,3.3,1,6.42,6.7,0.28,0
SHP-01831,2024-11-13,outbound,FastFreight,"Denver, CO","Minneapolis, MN",CO-MN,Office Supplies,72.3,145,3,4,1.0,1,11.17,11.26,0.09,0
SHP-00013,2024-11-14,inbound,NorthStar,"Seattle, WA","Kansas City, MO",WA-MO,Automotive,48.4,89,7,12,5.1,1,8.04,8.07,0.03,0
SHP-02534,2024-11-15,outbound,PrimeHaul,"Atlanta, GA","Columbus, OH",GA-OH,Pharmaceuticals,90.6,149,2,4,1.9,1,10.57,10.81,0.24,0
SHP-01870,2024-11-15,outbound,NorthStar,"Los Angeles, CA","Columbus, OH",CA-OH,Industrial Parts,58.8,37,5,6,1.3,1,5.78,5.97,0.19,0
SHP-00860,2024-11-15,outbound,DirectMove,"Detroit, MI","Columbus, OH",MI-OH,Industrial Parts,204.7,25,5,10,5.4,1,6.78,6.8,0.02,0
SHP-01658,2024-11-15,outbound,DirectMove,"Chicago, IL","Tampa, FL",IL-FL,Office Supplies,26.2,40,5,9,4.4,1,4.85,5.54,0.69,0
SHP-00838,2024-11-15,outbound,CargoLink,"Los Angeles, CA","Minneapolis, MN",CA-MN,Electronics,55.8,74,3,2,-1.3,0,7.69,8.12,0.43,0
SHP-01561,2024-11-15,inbound,PrimeHaul,"Miami, FL","Tampa, FL",FL-FL,Office Supplies,188.6,125,3,5,2.2,1,11.81,11.65,-0.16,0
SHP-02928,2024-11-15,outbound,PrimeHaul,"Los Angeles, CA","Louisville, KY",CA-KY,Apparel,90.5,31,3,3,0.4,1,4.98,4.79,-0.19,0
SHP-00428,2024-11-16,outbound,DirectMove,"Miami, FL","Columbus, OH",FL-OH,Consumer Goods,44.5,225,7,11,3.7,1,13.15,13.35,0.2,0
SHP-02972,2024-11-16,outbound,RelayEx,"Miami, FL","Salt Lake City, UT",FL-UT,Apparel,22.8,8,7,8,0.7,1,3.81,3.95,0.14,0
SHP-01480,2024-11-16,outbound,CargoLink,"Dallas, TX","Kansas City, MO",TX-MO,Consumer Goods,95.4,116,10,11,1.3,1,9.7,10.11,0.41,0
SHP-01884,2024-11-17,outbound,NorthStar,"Dallas, TX","Louisville, KY",TX-KY,Pharmaceuticals,221.7,25,5,9,3.8,1,7.35,8.27,0.92,0
SHP-00100,2024-11-17,outbound,NorthStar,"Detroit, MI","Baltimore, MD",MI-MD,Food & Beverage,151.4,40,5,5,-0.0,0,6.32,7.12,0.8,0
SHP-00172,2024-11-18,inbound,SwiftLog,"New York, NY","Charlotte, NC",NY-NC,Food & Beverage,104.9,55,5,7,2.1,1,7.47,7.9,0.43,0
SHP-00525,2024-11-18,inbound,FastFreight,"Seattle, WA","Louisville, KY",WA-KY,Automotive,115.0,44,5,5,0.4,1,6.95,6.75,-0.2,0
SHP-00291,2024-11-18,outbound,SwiftLog,"Phoenix, AZ","Columbus, OH",AZ-OH,Automotive,103.5,17,7,5,-1.8,0,5.04,5.64,0.6,0
SHP-00759,2024-11-18,inbound,RelayEx,"Los Angeles, CA","San Antonio, TX",CA-TX,Office Supplies,477.8,57,5,6,0.9,1,10.91,11.78,0.87,0
SHP-00019,2024-11-18,inbound,PrimeHaul,"New York, NY","Portland, OR",NY-OR,Consumer Goods,181.8,36,5,7,1.8,1,6.89,7.36,0.47,0
SHP-00882,2024-11-18,inbound,DirectMove,"Atlanta, GA","Tampa, FL",GA-FL,Apparel,18.5,42,5,6,1.1,1,5.3,5.64,0.34,0
SHP-01431,2024-11-18,inbound,CargoLink,"Memphis, TN","Kansas City, MO",TN-MO,Apparel,57.5,20,14,16,2.1,1,4.17,4.37,0.2,0
SHP-02517,2024-11-18,outbound,PrimeHaul,"Houston, TX","Charlotte, NC",TX-NC,Electronics,78.9,48,5,6,1.2,1,5.55,5.63,0.08,0
SHP-02770,2024-11-18,inbound,PrimeHaul,"Phoenix, AZ","Portland, OR",AZ-OR,Industrial Parts,182.0,6,2,2,0.2,1,5.3,5.3,0.0,0
SHP-00197,2024-11-18,inbound,SwiftLog,"New York, NY","Columbus, OH",NY-OH,Automotive,47.1,65,5,7,2.2,1,7.23,7.38,0.15,0
SHP-01092,2024-11-18,outbound,FastFreight,"Detroit, MI","Minneapolis, MN",MI-MN,Apparel,440.6,24,2,1,-0.6,0,8.96,8.76,-0.2,0
SHP-01944,2024-11-18,outbound,NorthStar,"Houston, TX","Louisville, KY",TX-KY,Automotive,143.2,33,3,9,6.4,1,6.19,6.29,0.1,0
SHP-00686,2024-11-19,inbound,SwiftLog,"New York, NY","Tampa, FL",NY-FL,Industrial Parts,195.4,9,2,3,1.1,1,6.11,6.4,0.29,0
SHP-00043,2024-11-19,outbound,RelayEx,"Denver, CO","Indianapolis, IN",CO-IN,Automotive,82.5,42,10,12,1.6,1,6.21,6.41,0.2,0
SHP-00531,2024-11-19,inbound,CargoLink,"Miami, FL","Portland, OR",FL-OR,Consumer Goods,56.2,12,5,7,2.1,1,3.79,4.12,0.33,0
SHP-01819,2024-11-19,outbound,NorthStar,"New York, NY","Minneapolis, MN",NY-MN,Electronics,158.3,86,2,1,-2.3,0,9.61,10.19,0.58,0
SHP-02878,2024-11-19,outbound,SwiftLog,"Denver, CO","Tampa, FL",CO-FL,Apparel,107.3,92,2,3,0.7,1,9.05,9.49,0.44,0
SHP-00277,2024-11-20,outbound,FastFreight,"Phoenix, AZ","Baltimore, MD",AZ-MD,Office Supplies,153.9,34,14,15,1.2,1,6.03,5.99,-0.04,0
SHP-00865,2024-11-20,inbound,PrimeHaul,"Miami, FL","Charlotte, NC",FL-NC,Consumer Goods,94.2,39,10,12,2.5,1,5.99,6.02,0.03,0
SHP-02374,2024-11-20,inbound,RelayEx,"Dallas, TX","Indianapolis, IN",TX-IN,Automotive,354.6,28,3,6,3.1,1,8.89,9.11,0.22,0
SHP-00810,2024-11-21,outbound,RelayEx,"Atlanta, GA","Portland, OR",GA-OR,Automotive,28.1,56,3,5,2.5,1,6.49,6.86,0.37,0
SHP-02339,2024-11-21,inbound,NorthStar,"Phoenix, AZ","Columbus, OH",AZ-OH,Industrial Parts,21.7,11,2,4,1.9,1,3.95,3.96,0.01,0
SHP-02727,2024-11-22,inbound,SwiftLog,"Chicago, IL","Louisville, KY",IL-KY,Industrial Parts,24.6,30,7,10,3.2,1,4.7,4.75,0.05,0
SHP-01269,2024-11-22,outbound,RelayEx,"New York, NY","Tampa, FL",NY-FL,Automotive,30.7,49,10,10,0.2,1,5.81,5.62,-0.19,0
SHP-00505,2024-11-23,outbound,SwiftLog,"Detroit, MI","Portland, OR",MI-OR,Electronics,180.7,104,3,4,1.4,1,9.76,10.26,0.5,0
SHP-00480,2024-11-23,inbound,RelayEx,"Detroit, MI","Tampa, FL",MI-FL,Consumer Goods,33.0,45,14,18,3.7,1,5.06,5.11,0.05,1
SHP-01937,2024-11-23,inbound,PrimeHaul,"Detroit, MI","Tampa, FL",MI-FL,Pharmaceuticals,135.4,10,14,16,2.5,1,5.33,5.37,0.04,0
SHP-02283,2024-11-24,outbound,NorthStar,"Miami, FL","Portland, OR",FL-OR,Electronics,244.0,35,5,5,0.2,1,7.96,8.32,0.36,0
SHP-00257,2024-11-24,outbound,RelayEx,"Phoenix, AZ","Baltimore, MD",AZ-MD,Pharmaceuticals,200.2,36,5,7,1.6,1,7.05,7.62,0.57,0
SHP-02858,2024-11-24,inbound,FastFreight,"Atlanta, GA","Charlotte, NC",GA-NC,Industrial Parts,248.4,52,3,4,0.8,1,7.67,8.03,0.36,0
SHP-01905,2024-11-24,outbound,DirectMove,"Miami, FL","Indianapolis, IN",FL-IN,Consumer Goods,65.8,51,3,3,0.0,0,5.9,6.5,0.6,0
SHP-01915,2024-11-25,outbound,RelayEx,"Seattle, WA","Tampa, FL",WA-FL,Automotive,391.6,66,5,5,-0.0,0,11.2,11.77,0.57,0
SHP-02724,2024-11-25,outbound,RelayEx,"Seattle, WA","Charlotte, NC",WA-NC,Industrial Parts,82.3,13,10,11,1.3,1,4.22,4.51,0.29,0
SHP-01707,2024-11-26,outbound,PrimeHaul,"Memphis, TN","San Antonio, TX",TN-TX,Food & Beverage,44.0,57,7,10,3.2,1,6.72,6.68,-0.04,0
SHP-00685,2024-11-27,outbound,PrimeHaul,"Los Angeles, CA","Louisville, KY",CA-KY,Apparel,90.2,8,3,3,0.1,1,4.36,4.2,-0.16,0
SHP-02641,2024-11-27,inbound,CargoLink,"New York, NY","Tampa, FL",NY-FL,Electronics,61.5,140,2,2,-0.4,0,10.73,10.99,0.26,0
SHP-01436,2024-11-27,inbound,SwiftLog,"Houston, TX","Louisville, KY",TX-KY,Pharmaceuticals,22.5,103,7,11,3.5,1,8.22,8.65,0.43,0
SHP-01709,2024-11-27,outbound,PrimeHaul,"Denver, CO","Kansas City, MO",CO-MO,Consumer Goods,77.8,76,7,9,2.0,1,8.12,8.99,0.87,1
SHP-01386,2024-11-27,inbound,FastFreight,"Memphis, TN","Portland, OR",TN-OR,Automotive,125.9,171,7,7,0.5,1,13.26,12.47,-0.79,0
SHP-01290,2024-11-27,outbound,CargoLink,"New York, NY","Louisville, KY",NY-KY,Office Supplies,46.1,8,5,8,2.7,1,3.88,4.11,0.23,0
SHP-01352,2024-11-28,inbound,DirectMove,"Houston, TX","Columbus, OH",TX-OH,Consumer Goods,87.3,108,10,17,7.1,1,8.88,9.64,0.76,1
SHP-01030,2024-11-28,inbound,FastFreight,"New York, NY","Minneapolis, MN",NY-MN,Food & Beverage,85.9,46,3,3,-0.1,0,5.56,5.68,0.12,0
SHP-00868,2024-11-28,inbound,NorthStar,"Detroit, MI","Charlotte, NC",MI-NC,Industrial Parts,140.7,18,2,2,0.1,1,5.87,6.3,0.43,0
SHP-01327,2024-11-28,outbound,SwiftLog,"New York, NY","Portland, OR",NY-OR,Office Supplies,498.0,10,3,2,-0.6,0,8.61,8.82,0.21,0
SHP-01958,2024-11-28,outbound,CargoLink,"Miami, FL","Indianapolis, IN",FL-IN,Consumer Goods,59.2,13,5,10,4.6,1,3.9,4.1,0.2,0
SHP-01179,2024-11-28,outbound,RelayEx,"Houston, TX","Baltimore, MD",TX-MD,Food & Beverage,100.2,82,3,5,1.9,1,8.65,8.81,0.16,0
SHP-01022,2024-11-29,inbound,DirectMove,"Los Angeles, CA","Minneapolis, MN",CA-MN,Food & Beverage,15.0,113,5,9,3.6,1,9.14,9.99,0.85,0
SHP-00363,2024-11-29,inbound,SwiftLog,"Detroit, MI","Kansas City, MO",MI-MO,Pharmaceuticals,115.0,90,5,9,3.7,1,8.8,9.69,0.89,0
SHP-00279,2024-11-29,outbound,NorthStar,"Detroit, MI","Tampa, FL",MI-FL,Office Supplies,39.4,121,3,5,1.8,1,10.14,10.75,0.61,0
SHP-01393,2024-11-29,outbound,SwiftLog,"Seattle, WA","Indianapolis, IN",WA-IN,Pharmaceuticals,50.8,17,7,10,2.6,1,4.34,4.29,-0.05,0
SHP-00387,2024-11-30,outbound,RelayEx,"Seattle, WA","Louisville, KY",WA-KY,Apparel,169.1,12,2,6,3.6,1,5.63,5.72,0.09,0
SHP-02417,2024-11-30,outbound,FastFreight,"Miami, FL","Portland, OR",FL-OR,Electronics,39.1,142,3,5,1.5,1,10.41,10.44,0.03,0
SHP-01195,2024-11-30,outbound,CargoLink,"New York, NY","Tampa, FL",NY-FL,Office Supplies,36.0,47,3,4,1.1,1,5.54,5.81,0.27,0
SHP-01276,2024-11-30,inbound,CargoLink,"Seattle, WA","Minneapolis, MN",WA-MN,Consumer Goods,41.4,55,3,5,2.0,1,6.52,6.89,0.37,0
SHP-02588,2024-11-30,inbound,NorthStar,"Houston, TX","Louisville, KY",TX-KY,Electronics,18.5,33,7,12,5.0,1,5.1,5.63,0.53,0
SHP-00382,2024-12-01,inbound,NorthStar,"Atlanta, GA","Columbus, OH",GA-OH,Pharmaceuticals,85.7,54,5,9,3.7,1,6.45,6.29,-0.16,0
SHP-00187,2024-12-01,inbound,NorthStar,"Chicago, IL","Salt Lake City, UT",IL-UT,Food & Beverage,61.1,89,5,6,0.6,1,7.82,8.19,0.37,0
SHP-02305,2024-12-01,outbound,PrimeHaul,"Miami, FL","Minneapolis, MN",FL-MN,Apparel,105.9,45,5,5,0.3,1,6.83,6.96,0.13,0
SHP-02914,2024-12-01,inbound,RelayEx,"Atlanta, GA","Kansas City, MO",GA-MO,Food & Beverage,136.4,41,2,6,3.5,1,7.07,7.33,0.26,0
SHP-00913,2024-12-02,outbound,DirectMove,"Atlanta, GA","Nashville, TN",GA-TN,Apparel,171.6,14,5,8,3.1,1,5.13,5.8,0.67,0
SHP-01621,2024-12-02,inbound,RelayEx,"Los Angeles, CA","Nashville, TN",CA-TN,Electronics,70.4,75,3,4,1.0,1,6.8,6.56,-0.24,0
SHP-02649,2024-12-02,outbound,NorthStar,"Atlanta, GA","Nashville, TN",GA-TN,Pharmaceuticals,41.6,90,5,10,4.7,1,7.18,7.51,0.33,0
SHP-02328,2024-12-02,inbound,FastFreight,"Memphis, TN","Nashville, TN",TN-TN,Consumer Goods,210.3,7,3,6,3.0,1,5.97,5.9,-0.07,0
SHP-01275,2024-12-03,inbound,RelayEx,"New York, NY","Portland, OR",NY-OR,Pharmaceuticals,288.5,31,5,9,3.8,1,8.28,8.24,-0.04,0
SHP-00383,2024-12-04,outbound,NorthStar,"Phoenix, AZ","Baltimore, MD",AZ-MD,Consumer Goods,11.1,12,10,9,-1.3,0,3.47,3.97,0.5,0
SHP-00486,2024-12-04,outbound,PrimeHaul,"Los Angeles, CA","Portland, OR",CA-OR,Electronics,132.2,17,3,6,2.9,1,5.42,5.63,0.21,0
SHP-01403,2024-12-05,outbound,FastFreight,"Miami, FL","San Antonio, TX",FL-TX,Pharmaceuticals,183.9,128,7,9,1.5,1,12.14,11.72,-0.42,0
SHP-00468,2024-12-05,outbound,PrimeHaul,"Atlanta, GA","Baltimore, MD",GA-MD,Pharmaceuticals,108.1,42,3,4,1.0,1,6.28,6.0,-0.28,0
SHP-00964,2024-12-05,outbound,NorthStar,"New York, NY","Louisville, KY",NY-KY,Electronics,47.5,46,7,10,3.4,1,5.61,6.15,0.54,0
SHP-02100,2024-12-05,outbound,PrimeHaul,"New York, NY","Portland, OR",NY-OR,Apparel,98.9,159,3,5,1.5,1,12.8,12.26,-0.54,0
SHP-00984,2024-12-05,outbound,PrimeHaul,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Electronics,207.8,37,5,8,2.8,1,7.64,7.61,-0.03,0
SHP-00647,2024-12-05,outbound,FastFreight,"Seattle, WA","Portland, OR",WA-OR,Industrial Parts,207.5,43,5,6,1.0,1,6.7,6.58,-0.12,0
SHP-01211,2024-12-06,inbound,DirectMove,"Dallas, TX","Minneapolis, MN",TX-MN,Apparel,352.6,20,14,20,5.6,1,8.41,9.76,1.35,0
SHP-02045,2024-12-06,inbound,CargoLink,"Los Angeles, CA","Minneapolis, MN",CA-MN,Automotive,45.7,89,3,7,3.5,1,7.36,7.74,0.38,0
SHP-02714,2024-12-06,inbound,FastFreight,"Seattle, WA","Minneapolis, MN",WA-MN,Industrial Parts,166.2,431,3,5,2.1,1,27.87,25.31,-2.56,0
SHP-00341,2024-12-06,outbound,NorthStar,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Electronics,43.2,59,5,10,4.8,1,6.59,7.27,0.68,0
SHP-02174,2024-12-07,outbound,PrimeHaul,"Dallas, TX","Baltimore, MD",TX-MD,Office Supplies,140.1,57,2,5,3.2,1,8.0,7.76,-0.24,0
SHP-01241,2024-12-08,inbound,NorthStar,"Chicago, IL","Kansas City, MO",IL-MO,Apparel,200.3,98,5,11,5.7,1,10.43,10.52,0.09,0
SHP-00554,2024-12-08,outbound,NorthStar,"Memphis, TN","Indianapolis, IN",TN-IN,Office Supplies,170.7,9,3,9,5.5,1,5.4,5.26,-0.14,0
SHP-01635,2024-12-08,inbound,FastFreight,"Denver, CO","San Antonio, TX",CO-TX,Food & Beverage,78.5,48,5,8,2.6,1,5.82,5.51,-0.31,0
SHP-02029,2024-12-08,outbound,NorthStar,"New York, NY","Minneapolis, MN",NY-MN,Pharmaceuticals,90.0,3,7,11,4.5,1,3.65,3.82,0.17,0
SHP-01861,2024-12-08,inbound,CargoLink,"Denver, CO","Salt Lake City, UT",CO-UT,Consumer Goods,542.0,47,3,5,2.4,1,12.49,13.2,0.71,0
SHP-00689,2024-12-09,outbound,SwiftLog,"Miami, FL","Charlotte, NC",FL-NC,Food & Beverage,51.1,97,7,6,-1.4,0,7.75,8.03,0.28,0
SHP-02566,2024-12-09,outbound,RelayEx,"Atlanta, GA","Tampa, FL",GA-FL,Automotive,214.6,108,3,6,3.4,1,10.98,11.76,0.78,0
SHP-02605,2024-12-10,inbound,FastFreight,"Dallas, TX","Charlotte, NC",TX-NC,Apparel,68.9,13,7,10,3.0,1,4.6,4.72,0.12,0
SHP-01170,2024-12-11,inbound,PrimeHaul,"Miami, FL","Kansas City, MO",FL-MO,Electronics,45.3,82,10,12,2.4,1,7.33,6.84,-0.49,0
SHP-00090,2024-12-11,outbound,PrimeHaul,"Phoenix, AZ","Kansas City, MO",AZ-MO,Pharmaceuticals,229.0,192,5,6,1.4,1,14.3,14.14,-0.16,0
SHP-02085,2024-12-11,outbound,FastFreight,"Detroit, MI","Indianapolis, IN",MI-IN,Office Supplies,44.5,18,7,8,1.0,1,4.07,3.87,-0.2,0
SHP-02447,2024-12-11,inbound,SwiftLog,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Food & Beverage,190.0,28,2,7,4.7,1,6.69,7.28,0.59,0
SHP-01539,2024-12-11,outbound,NorthStar,"Phoenix, AZ","Portland, OR",AZ-OR,Pharmaceuticals,81.3,37,5,9,4.0,1,5.63,6.01,0.38,0
SHP-02064,2024-12-12,outbound,SwiftLog,"Memphis, TN","Indianapolis, IN",TN-IN,Office Supplies,170.6,51,2,4,1.8,1,7.17,8.1,0.93,0
SHP-02234,2024-12-12,inbound,NorthStar,"Memphis, TN","Charlotte, NC",TN-NC,Pharmaceuticals,68.1,34,5,4,-1.0,0,4.88,5.15,0.27,0
SHP-02756,2024-12-12,inbound,RelayEx,"Denver, CO","Salt Lake City, UT",CO-UT,Electronics,124.6,23,14,19,4.7,1,5.96,6.07,0.11,0
SHP-02709,2024-12-12,outbound,RelayEx,"Miami, FL","Baltimore, MD",FL-MD,Automotive,98.3,62,5,8,3.2,1,7.21,7.59,0.38,0
SHP-02466,2024-12-12,outbound,RelayEx,"Dallas, TX","Nashville, TN",TX-TN,Electronics,281.0,32,5,7,2.4,1,7.62,7.72,0.1,0
SHP-02633,2024-12-12,inbound,NorthStar,"Phoenix, AZ","Baltimore, MD",AZ-MD,Apparel,132.0,77,3,8,5.3,1,8.57,8.39,-0.18,0
SHP-00769,2024-12-12,outbound,CargoLink,"Miami, FL","Louisville, KY",FL-KY,Automotive,100.3,23,7,10,3.0,1,4.93,5.03,0.1,0
SHP-01388,2024-12-12,outbound,CargoLink,"Los Angeles, CA","Louisville, KY",CA-KY,Electronics,75.6,9,10,12,1.9,1,4.49,4.73,0.24,0
SHP-02214,2024-12-13,outbound,CargoLink,"Chicago, IL","Baltimore, MD",IL-MD,Apparel,60.1,47,2,6,4.3,1,6.24,6.78,0.54,0
SHP-00514,2024-12-13,outbound,CargoLink,"Chicago, IL","San Antonio, TX",IL-TX,Apparel,275.6,188,7,12,4.8,1,15.53,16.42,0.89,0
SHP-02049,2024-12-14,outbound,DirectMove,"Denver, CO","Minneapolis, MN",CO-MN,Electronics,185.4,33,2,8,5.5,1,6.74,7.58,0.84,0
SHP-00321,2024-12-14,outbound,DirectMove,"Dallas, TX","Kansas City, MO",TX-MO,Office Supplies,104.5,17,5,11,5.6,1,5.09,5.88,0.79,0
SHP-01825,2024-12-15,inbound,RelayEx,"Denver, CO","Minneapolis, MN",CO-MN,Electronics,72.8,19,5,7,2.2,1,4.24,4.34,0.1,0
SHP-01875,2024-12-15,outbound,FastFreight,"Memphis, TN","Minneapolis, MN",TN-MN,Food & Beverage,148.4,52,3,4,1.0,1,6.98,6.86,-0.12,0
SHP-01285,2024-12-15,inbound,NorthStar,"Los Angeles, CA","San Antonio, TX",CA-TX,Pharmaceuticals,35.7,59,14,21,7.4,1,5.76,5.91,0.15,0
SHP-00269,2024-12-16,inbound,SwiftLog,"Memphis, TN","Kansas City, MO",TN-MO,Electronics,87.4,61,5,7,1.7,1,7.22,7.48,0.26,0
SHP-00274,2024-12-16,outbound,PrimeHaul,"Chicago, IL","San Antonio, TX",IL-TX,Apparel,78.8,16,5,7,1.9,1,4.59,4.74,0.15,0
SHP-00961,2024-12-16,inbound,CargoLink,"Memphis, TN","Indianapolis, IN",TN-IN,Industrial Parts,367.6,231,5,9,4.0,1,17.36,17.7,0.34,0
SHP-02375,2024-12-16,inbound,RelayEx,"Denver, CO","Tampa, FL",CO-FL,Apparel,56.8,114,3,5,1.8,1,9.58,9.8,0.22,0
SHP-01452,2024-12-17,outbound,FastFreight,"Miami, FL","Columbus, OH",FL-OH,Automotive,178.2,60,5,7,2.3,1,7.49,7.41,-0.08,0
SHP-00310,2024-12-17,outbound,DirectMove,"New York, NY","Tampa, FL",NY-FL,Apparel,51.5,88,3,3,0.2,1,8.58,9.65,1.07,0
SHP-00381,2024-12-18,inbound,DirectMove,"New York, NY","Baltimore, MD",NY-MD,Automotive,66.2,71,7,14,6.8,1,6.62,7.5,0.88,0
SHP-00443,2024-12-18,outbound,DirectMove,"Atlanta, GA","Charlotte, NC",GA-NC,Automotive,81.0,27,5,9,3.8,1,4.94,5.14,0.2,0
SHP-02963,2024-12-18,outbound,RelayEx,"Houston, TX","Salt Lake City, UT",TX-UT,Consumer Goods,321.3,7,10,14,3.8,1,6.66,6.72,0.06,0
SHP-01858,2024-12-18,inbound,PrimeHaul,"Detroit, MI","Charlotte, NC",MI-NC,Industrial Parts,89.8,64,14,15,0.9,1,7.09,7.15,0.06,0
SHP-00051,2024-12-19,outbound,NorthStar,"Miami, FL","Tampa, FL",FL-FL,Automotive,374.1,56,2,6,4.4,1,10.59,11.42,0.83,0
SHP-00873,2024-12-19,outbound,RelayEx,"Miami, FL","San Antonio, TX",FL-TX,Apparel,490.5,13,3,5,1.5,1,10.1,10.52,0.42,0
SHP-01200,2024-12-19,inbound,CargoLink,"Dallas, TX","Charlotte, NC",TX-NC,Industrial Parts,56.3,21,5,10,4.6,1,4.55,5.03,0.48,0
SHP-00630,2024-12-20,inbound,SwiftLog,"Chicago, IL","Nashville, TN",IL-TN,Pharmaceuticals,94.7,28,7,9,2.0,1,4.81,5.22,0.41,0
SHP-02804,2024-12-20,outbound,NorthStar,"Chicago, IL","Baltimore, MD",IL-MD,Automotive,105.6,145,7,9,2.1,1,12.33,14.27,1.94,0
SHP-01240,2024-12-21,outbound,NorthStar,"Los Angeles, CA","Charlotte, NC",CA-NC,Pharmaceuticals,135.3,107,10,13,3.0,1,9.91,10.26,0.35,0
SHP-02036,2024-12-21,inbound,SwiftLog,"Dallas, TX","Portland, OR",TX-OR,Automotive,105.2,44,5,5,0.2,1,5.93,6.09,0.16,0
SHP-01333,2024-12-21,inbound,FastFreight,"Atlanta, GA","Charlotte, NC",GA-NC,Automotive,66.0,54,2,4,1.5,1,6.65,6.97,0.32,0
SHP-01587,2024-12-21,outbound,FastFreight,"Chicago, IL","Indianapolis, IN",IL-IN,Pharmaceuticals,226.2,10,14,15,0.6,1,6.06,5.86,-0.2,0
